review_id,industry,org,aspect,sentiment
R002600,Groceries,Larkmead Market,ease-of-use,negative
R002601,Fashion,Sable Row,app-website,positive
R002602,Price Comparison,Tallywise,competitor,positive
R002603,Fashion,Vella & Co,speed,positive
R002604,Trading,Quantly,general-satisfaction,positive
R002605,Ride Hailing,Swiftly Rides,speed,positive
R002606,Travel Booking,Roamly,ease-of-use,positive
R002607,Fashion,Vella & Co,app-website,negative
R002608,Fashion,Marbrook,speed,positive
R002609,Trading,Investa,phone,negative
R002610,Trading,Quantly,app-website,positive
R002611,Groceries,Oakpan Grocers,general-satisfaction,positive
R002612,Banking,Halden Savings,attitude-of-staff,negative
R002613,Banking,Kestrel Bank,app-website,positive
R002614,Ride Hailing,Swiftly Rides,speed,negative
R002615,Fashion,Northerly,ease-of-use,positive
R002616,Price Comparison,Tallywise,general-satisfaction,positive
R002617,Fashion,Sable Row,app-website,positive
R002618,Ride Hailing,Kerbside,app-website,negative
R002619,Trading,Northpeak Trading,account-access,negative
R002620,Groceries,Freshbury,ease-of-use,positive
R002621,Price Comparison,CompareHive,speed,positive
R002622,Travel Booking,Wayfare,email,negative
R002623,Groceries,Larkmead Market,ease-of-use,negative
R002624,Travel Booking,Wayfare,email,positive
R002625,Price Comparison,PricePilot,price-value-for-money,negative
R002626,Fashion,Northerly,general-satisfaction,positive
R002627,Groceries,Larkmead Market,discounts-promotions,negative
R002628,Fashion,Vella & Co,reviews,positive
R002629,Price Comparison,CompareHive,general-satisfaction,negative
R002630,Groceries,Oakpan Grocers,ease-of-use,positive
R002631,Streaming,Lumora,account-access,negative
R002632,Banking,Northeast Bank,speed,positive
R002633,Groceries,Larkmead Market,ease-of-use,positive
R002634,Ride Hailing,Zeta Cabs,price-value-for-money,negative
R002635,Banking,Northeast Bank,ease-of-use,positive
R002636,Banking,Kestrel Bank,attitude-of-staff,negative
R002637,Ride Hailing,Swiftly Rides,email,negative
R002638,Information Technology,Ardent Systems,app-website,neutral
R002639,Travel Booking,Roamly,app-website,negative
R002640,Fashion,Sable Row,app-website,positive
R002641,Travel Booking,Trippa,price-value-for-money,positive
R002642,Ride Hailing,Kerbside,email,negative
R002643,Groceries,Oakpan Grocers,attitude-of-staff,negative
R002644,Trading,Investa,attitude-of-staff,negative
R002645,Fashion,Marbrook,app-website,positive
R002646,Fashion,Vella & Co,general-satisfaction,positive
R002647,Travel Booking,Wayfare,attitude-of-staff,negative
R002648,Streaming,Streamly,account-access,neutral
R002649,Travel Booking,Journeo,general-satisfaction,negative
R002650,Information Technology,Bluepath Technologies,app-website,negative
R002651,Fashion,Marbrook,app-website,positive
R002652,Banking,Vanter Financial,ease-of-use,negative
R002653,Groceries,Larkmead Market,app-website,positive
R002654,Travel Booking,Journeo,app-website,positive
R002655,Fashion,Northerly,general-satisfaction,positive
R002656,Fashion,Sable Row,general-satisfaction,positive
R002657,Groceries,Freshbury,app-website,positive
R002658,Price Comparison,PricePilot,attitude-of-staff,positive
R002659,Travel Booking,Wayfare,app-website,negative
R002660,Trading,Investa,attitude-of-staff,negative
R002661,Groceries,Freshbury,attitude-of-staff,positive
R002662,Groceries,Freshbury,app-website,positive
R002663,Banking,Kestrel Bank,ease-of-use,positive
R002664,Price Comparison,PricePilot,price-value-for-money,negative
R002665,Streaming,Streamly,account-access,negative
R002666,Travel Booking,Wayfare,ease-of-use,positive
R002667,Groceries,Larkmead Market,general-satisfaction,neutral
R002668,Fashion,Sable Row,general-satisfaction,positive
R002669,Fashion,Vella & Co,price-value-for-money,positive
R002670,Ride Hailing,Swiftly Rides,email,positive
R002671,Fashion,Sable Row,ease-of-use,positive
R002672,Price Comparison,CompareHive,ease-of-use,negative
R002673,Groceries,Larkmead Market,app-website,positive
R002674,Price Comparison,Tallywise,price-value-for-money,negative
R002675,Groceries,Freshbury,general-satisfaction,negative
R002676,Groceries,Larkmead Market,app-website,negative
R002677,Price Comparison,PricePilot,general-satisfaction,positive
R002678,Trading,Investa,attitude-of-staff,negative
R002679,Banking,Kestrel Bank,account-access,neutral
R002680,Groceries,Freshbury,account-access,neutral
R002681,Banking,Vanter Financial,ease-of-use,positive
R002682,Information Technology,Bluepath Technologies,app-website,positive
R002683,Travel Booking,Wayfare,app-website,positive
R002684,Price Comparison,PricePilot,app-website,positive
R002685,Information Technology,Ardent Systems,account-access,neutral
R002686,Trading,Investa,attitude-of-staff,negative
R002687,Fashion,Marbrook,price-value-for-money,positive
R002688,Trading,Investa,ease-of-use,positive
R002689,Trading,Quantly,general-satisfaction,positive
R002690,Fashion,Sable Row,speed,positive
R002691,Trading,Northpeak Trading,phone,positive
R002692,Fashion,Sable Row,attitude-of-staff,negative
R002693,Groceries,Freshbury,app-website,negative
R002694,Groceries,Oakpan Grocers,general-satisfaction,positive
R002695,Travel Booking,Roamly,competitor,positive
R002696,Fashion,Marbrook,app-website,positive
R002697,Groceries,Larkmead Market,general-satisfaction,positive
R002698,Trading,Northpeak Trading,app-website,positive
R002699,Trading,Quantly,ease-of-use,positive
R002700,Fashion,Marbrook,price-value-for-money,positive
R002701,Groceries,Oakpan Grocers,ease-of-use,positive
R002702,Trading,Quantly,app-website,positive
R002703,Trading,Quantly,app-website,negative
R002704,Groceries,Larkmead Market,attitude-of-staff,positive
R002705,Trading,Investa,discounts-promotions,negative
R002706,Travel Booking,Wayfare,app-website,negative
R002707,Banking,Vanter Financial,app-website,positive
R002708,Price Comparison,Tallywise,speed,positive
R002709,Travel Booking,Trippa,attitude-of-staff,negative
R002710,Groceries,Oakpan Grocers,ease-of-use,positive
R002711,Trading,Investa,phone,positive
R002712,Fashion,Marbrook,ease-of-use,positive
R002713,Groceries,Freshbury,app-website,positive
R002714,Consulting,Alderline Advisory,account-access,neutral
R002715,Price Comparison,PricePilot,general-satisfaction,positive
R002716,Fashion,Marbrook,speed,negative
R002717,Groceries,Freshbury,ease-of-use,positive
R002718,Fashion,Northerly,competitor,positive
R002719,Fashion,Marbrook,general-satisfaction,positive
R002720,Ride Hailing,Swiftly Rides,email,negative
R002721,Banking,Northeast Bank,app-website,neutral
R002722,Fashion,Sable Row,discounts-promotions,positive
R002723,Travel Booking,Wayfare,competitor,positive
R002724,Groceries,Larkmead Market,app-website,positive
R002725,Trading,Investa,ease-of-use,positive
R002726,Price Comparison,PricePilot,attitude-of-staff,positive
R002727,Groceries,Freshbury,app-website,positive
R002728,Trading,Quantly,competitor,positive
R002729,Fashion,Vella & Co,general-satisfaction,positive
R002730,Price Comparison,Tallywise,app-website,positive
R002731,Groceries,Oakpan Grocers,account-access,positive
R002732,Fashion,Vella & Co,app-website,positive
R002733,Groceries,Oakpan Grocers,general-satisfaction,positive
R002734,Groceries,Freshbury,attitude-of-staff,negative
R002735,Ride Hailing,Swiftly Rides,app-website,negative
R002736,Groceries,Larkmead Market,competitor,positive
R002737,Price Comparison,PricePilot,attitude-of-staff,positive
R002738,Fashion,Northerly,general-satisfaction,positive
R002739,Trading,Investa,general-satisfaction,negative
R002740,Trading,Quantly,attitude-of-staff,negative
R002741,Groceries,Oakpan Grocers,ease-of-use,negative
R002742,Fashion,Northerly,ease-of-use,positive
R002743,Fashion,Vella & Co,general-satisfaction,positive
R002744,Fashion,Vella & Co,general-satisfaction,positive
R002745,Trading,Investa,price-value-for-money,positive
R002746,Trading,Investa,app-website,positive
R002747,Groceries,Larkmead Market,general-satisfaction,positive
R002748,Banking,Halden Savings,general-satisfaction,positive
R002749,Fashion,Marbrook,app-website,positive
R002750,Travel Booking,Journeo,app-website,negative
R002751,Trading,Northpeak Trading,general-satisfaction,positive
R002752,Price Comparison,CompareHive,account-access,negative
R002753,Ride Hailing,Swiftly Rides,email,positive
R002754,Groceries,Freshbury,app-website,negative
R002755,Banking,Vanter Financial,account-access,neutral
R002756,Travel Booking,Wayfare,app-website,negative
R002757,Fashion,Marbrook,general-satisfaction,positive
R002758,Information Technology,Corvex IT,app-website,neutral
R002759,Trading,Northpeak Trading,account-access,negative
R002760,Travel Booking,Journeo,app-website,negative
R002761,Price Comparison,CompareHive,price-value-for-money,positive
R002762,Price Comparison,Tallywise,speed,positive
R002763,Fashion,Northerly,app-website,negative
R002764,Trading,Northpeak Trading,app-website,negative
R002765,Travel Booking,Trippa,account-access,negative
R002766,Banking,Vanter Financial,general-satisfaction,negative
R002767,Trading,Quantly,attitude-of-staff,positive
R002768,Banking,Vanter Financial,attitude-of-staff,negative
R002769,Price Comparison,Tallywise,price-value-for-money,positive
R002770,Groceries,Freshbury,ease-of-use,positive
R002771,Fashion,Sable Row,general-satisfaction,positive
R002772,Groceries,Freshbury,app-website,positive
R002773,Fashion,Northerly,general-satisfaction,positive
R002774,Fashion,Sable Row,speed,positive
R002775,Fashion,Northerly,speed,negative
R002776,Price Comparison,CompareHive,general-satisfaction,positive
R002777,Fashion,Vella & Co,phone,neutral
R002778,Ride Hailing,Zeta Cabs,general-satisfaction,negative
R002779,Trading,Quantly,price-value-for-money,negative
R002780,Trading,Quantly,app-website,positive
R002781,Ride Hailing,Zeta Cabs,account-access,negative
R002782,Banking,Northeast Bank,price-value-for-money,positive
R002783,Trading,Northpeak Trading,general-satisfaction,positive
R002784,Fashion,Sable Row,ease-of-use,positive
R002785,Price Comparison,CompareHive,ease-of-use,negative
R002786,Fashion,Marbrook,app-website,positive
R002787,Travel Booking,Wayfare,email,negative
R002788,Travel Booking,Trippa,email,positive
R002789,Banking,Vanter Financial,speed,positive
R002790,Fashion,Marbrook,general-satisfaction,positive
R002791,Groceries,Oakpan Grocers,ease-of-use,positive
R002792,Fashion,Vella & Co,phone,positive
R002793,Groceries,Oakpan Grocers,ease-of-use,positive
R002794,Banking,Kestrel Bank,attitude-of-staff,negative
R002795,Trading,Quantly,price-value-for-money,negative
R002796,Trading,Investa,app-website,positive
R002797,Banking,Kestrel Bank,attitude-of-staff,negative
R002798,Trading,Investa,app-website,positive
R002799,Price Comparison,PricePilot,app-website,positive
R002800,Price Comparison,PricePilot,app-website,negative
R002801,Travel Booking,Trippa,app-website,positive
R002802,Fashion,Northerly,app-website,positive
R002803,Fashion,Marbrook,competitor,positive
R002804,Fashion,Northerly,attitude-of-staff,negative
R002805,Banking,Vanter Financial,general-satisfaction,negative
R002806,Groceries,Freshbury,app-website,positive
R002807,Travel Booking,Trippa,general-satisfaction,negative
R002808,Travel Booking,Roamly,account-access,negative
R002809,Banking,Kestrel Bank,app-website,positive
R002810,Ride Hailing,Zeta Cabs,price-value-for-money,negative
R002811,Fashion,Sable Row,app-website,positive
R002812,Fashion,Vella & Co,general-satisfaction,positive
R002813,Travel Booking,Journeo,attitude-of-staff,positive
R002814,Fashion,Vella & Co,general-satisfaction,positive
R002815,Price Comparison,CompareHive,general-satisfaction,positive
R002816,Travel Booking,Journeo,general-satisfaction,positive
R002817,Fashion,Northerly,app-website,positive
R002818,Fashion,Northerly,general-satisfaction,positive
R002819,Banking,Northeast Bank,ease-of-use,positive
R002820,Travel Booking,Roamly,ease-of-use,negative
R002821,Trading,Quantly,app-website,positive
R002822,Travel Booking,Journeo,app-website,positive
R002823,Fashion,Northerly,app-website,positive
R002824,Price Comparison,Tallywise,attitude-of-staff,negative
R002825,Travel Booking,Journeo,general-satisfaction,positive
R002826,Information Technology,Corvex IT,account-access,neutral
R002827,Travel Booking,Roamly,general-satisfaction,positive
R002828,Ride Hailing,Kerbside,email,positive
R002829,Fashion,Northerly,discounts-promotions,positive
R002830,Banking,Vanter Financial,competitor,negative
R002831,Price Comparison,PricePilot,ease-of-use,positive
R002832,Fashion,Marbrook,speed,positive
R002833,Banking,Northeast Bank,general-satisfaction,positive
R002834,Travel Booking,Roamly,attitude-of-staff,positive
R002835,Price Comparison,CompareHive,general-satisfaction,positive
R002836,Fashion,Northerly,app-website,positive
R002837,Banking,Kestrel Bank,general-satisfaction,negative
R002838,Trading,Northpeak Trading,app-website,positive
R002839,Fashion,Sable Row,ease-of-use,negative
R002840,Price Comparison,Tallywise,app-website,positive
R002841,Fashion,Northerly,phone,negative
R002842,Groceries,Freshbury,ease-of-use,positive
R002843,Groceries,Freshbury,app-website,positive
R002844,Travel Booking,Wayfare,email,negative
R002845,Fashion,Northerly,attitude-of-staff,negative
R002846,Fashion,Vella & Co,phone,negative
R002847,Ride Hailing,Swiftly Rides,app-website,negative
R002848,Consulting,Alderline Advisory,account-access,negative
R002849,Groceries,Larkmead Market,speed,negative
R002850,Fashion,Sable Row,general-satisfaction,negative
R002851,Fashion,Marbrook,price-value-for-money,negative
R002852,Fashion,Sable Row,app-website,positive
R002853,Groceries,Freshbury,competitor,negative
R002854,Banking,Northeast Bank,ease-of-use,negative
R002855,Banking,Vanter Financial,speed,positive
R002856,Travel Booking,Trippa,competitor,positive
R002857,Travel Booking,Wayfare,email,negative
R002858,Groceries,Oakpan Grocers,discounts-promotions,positive
R002859,Groceries,Oakpan Grocers,ease-of-use,positive
R002860,Trading,Investa,general-satisfaction,positive
R002861,Groceries,Larkmead Market,app-website,positive
R002862,Banking,Vanter Financial,app-website,positive
R002863,Banking,Kestrel Bank,general-satisfaction,negative
R002864,Trading,Investa,general-satisfaction,negative
R002865,Price Comparison,CompareHive,general-satisfaction,positive
R002866,Groceries,Larkmead Market,ease-of-use,positive
R002867,Fashion,Northerly,app-website,positive
R002868,Consulting,Castellan Partners,account-access,negative
R002869,Fashion,Vella & Co,general-satisfaction,positive
R002870,Groceries,Freshbury,ease-of-use,positive
R002871,Groceries,Freshbury,account-access,negative
R002872,Information Technology,Corvex IT,account-access,negative
R002873,Travel Booking,Roamly,competitor,positive
