review_id,industry,org,aspect,sentiment
R008525,Consulting,Castellan Partners,speed,negative
R008526,Ride Hailing,Swiftly Rides,reviews,negative
R008527,Price Comparison,CompareHive,price-value-for-money,positive
R008528,Fashion,Marbrook,email,neutral
R008529,Price Comparison,CompareHive,app-website,negative
R008530,Ride Hailing,Swiftly Rides,discounts-promotions,positive
R008531,Fashion,Sable Row,general-satisfaction,negative
R008532,Groceries,Oakpan Grocers,speed,negative
R008533,Banking,Kestrel Bank,app-website,positive
R008534,Ride Hailing,Zeta Cabs,ease-of-use,positive
R008535,Banking,Kestrel Bank,competitor,positive
R008536,Price Comparison,PricePilot,ease-of-use,positive
R008537,Information Technology,Corvex IT,app-website,neutral
R008538,Price Comparison,PricePilot,discounts-promotions,positive
R008539,Ride Hailing,Zeta Cabs,ease-of-use,negative
R008540,Fashion,Marbrook,general-satisfaction,negative
R008541,Price Comparison,Tallywise,app-website,negative
R008542,Groceries,Oakpan Grocers,general-satisfaction,positive
R008543,Fashion,Northerly,app-website,positive
R008544,Streaming,Streamly,app-website,positive
R008545,Streaming,Lumora,price-value-for-money,positive
R008546,Consulting,Alderline Advisory,reviews,negative
R008547,Streaming,Pinecast,email,negative
R008548,Price Comparison,PricePilot,app-website,negative
R008549,Trading,Investa,ease-of-use,negative
R008550,Fashion,Northerly,price-value-for-money,positive
R008551,Banking,Kestrel Bank,price-value-for-money,negative
R008552,Groceries,Oakpan Grocers,general-satisfaction,positive
R008553,Banking,Halden Savings,discounts-promotions,negative
R008554,Groceries,Larkmead Market,general-satisfaction,negative
R008555,Trading,Quantly,price-value-for-money,negative
R008556,Trading,Quantly,discounts-promotions,positive
R008557,Banking,Halden Savings,app-website,neutral
R008558,Information Technology,Bluepath Technologies,price-value-for-money,positive
R008559,Streaming,Streamly,speed,positive
R008560,Fashion,Vella & Co,speed,positive
R008561,Fashion,Marbrook,attitude-of-staff,negative
R008562,Consulting,Merrow & Pike,app-website,positive
R008563,Trading,Quantly,ease-of-use,positive
R008564,Travel Booking,Trippa,app-website,positive
R008565,Price Comparison,CompareHive,app-website,negative
R008566,Fashion,Marbrook,general-satisfaction,positive
R008567,Ride Hailing,Swiftly Rides,price-value-for-money,negative
R008568,Consulting,Alderline Advisory,speed,negative
R008569,Ride Hailing,Zeta Cabs,speed,positive
R008570,Fashion,Marbrook,ease-of-use,positive
R008571,Fashion,Sable Row,general-satisfaction,negative
R008572,Information Technology,Ardent Systems,competitor,positive
R008573,Travel Booking,Journeo,price-value-for-money,positive
R008574,Information Technology,Ardent Systems,reviews,negative
R008575,Ride Hailing,Zeta Cabs,account-access,neutral
R008576,Information Technology,Ardent Systems,competitor,negative
R008577,Groceries,Oakpan Grocers,speed,positive
R008578,Travel Booking,Trippa,app-website,positive
R008579,Fashion,Northerly,price-value-for-money,positive
R008580,Streaming,Pinecast,ease-of-use,positive
R008581,Streaming,Streamly,speed,positive
R008582,Price Comparison,Tallywise,app-website,negative
R008583,Price Comparison,Tallywise,account-access,negative
R008584,Streaming,Streamly,ease-of-use,negative
R008585,Consulting,Castellan Partners,price-value-for-money,negative
R008586,Trading,Northpeak Trading,speed,negative
R008587,Travel Booking,Trippa,general-satisfaction,positive
R008588,Consulting,Merrow & Pike,price-value-for-money,negative
R008589,Trading,Northpeak Trading,ease-of-use,positive
R008590,Ride Hailing,Kerbside,price-value-for-money,negative
R008591,Banking,Vanter Financial,reviews,negative
R008592,Banking,Northeast Bank,account-access,positive
R008593,Streaming,Streamly,email,negative
R008594,Consulting,Merrow & Pike,attitude-of-staff,positive
R008595,Banking,Halden Savings,general-satisfaction,positive
R008596,Ride Hailing,Kerbside,speed,negative
R008597,Fashion,Northerly,general-satisfaction,positive
R008598,Fashion,Vella & Co,ease-of-use,positive
R008599,Ride Hailing,Zeta Cabs,speed,positive
R008600,Ride Hailing,Kerbside,email,negative
R008601,Travel Booking,Roamly,general-satisfaction,positive
R008602,Price Comparison,CompareHive,speed,positive
R008603,Streaming,Pinecast,competitor,positive
R008604,Fashion,Marbrook,app-website,negative
R008605,Price Comparison,Tallywise,ease-of-use,positive
R008606,Fashion,Sable Row,general-satisfaction,positive
R008607,Price Comparison,Tallywise,price-value-for-money,positive
R008608,Fashion,Sable Row,ease-of-use,positive
R008609,Information Technology,Ardent Systems,competitor,positive
R008610,Trading,Quantly,reviews,negative
R008611,Streaming,Pinecast,ease-of-use,positive
R008612,Groceries,Freshbury,ease-of-use,negative
R008613,Travel Booking,Wayfare,speed,positive
R008614,Information Technology,Corvex IT,competitor,positive
R008615,Trading,Northpeak Trading,ease-of-use,positive
R008616,Trading,Quantly,ease-of-use,negative
R008617,Trading,Investa,competitor,negative
R008618,Ride Hailing,Swiftly Rides,general-satisfaction,negative
R008619,Ride Hailing,Zeta Cabs,reviews,negative
R008620,Banking,Halden Savings,speed,positive
R008621,Travel Booking,Journeo,ease-of-use,positive
R008622,Travel Booking,Trippa,discounts-promotions,negative
R008623,Information Technology,Ardent Systems,email,negative
R008624,Fashion,Northerly,app-website,negative
R008625,Price Comparison,PricePilot,attitude-of-staff,positive
R008626,Banking,Kestrel Bank,price-value-for-money,positive
R008627,Fashion,Northerly,general-satisfaction,positive
R008628,Streaming,Pinecast,attitude-of-staff,positive
R008629,Fashion,Vella & Co,attitude-of-staff,positive
R008630,Banking,Kestrel Bank,speed,positive
R008631,Banking,Halden Savings,attitude-of-staff,negative
R008632,Travel Booking,Wayfare,reviews,positive
R008633,Consulting,Castellan Partners,account-access,neutral
R008634,Travel Booking,Roamly,ease-of-use,negative
R008635,Fashion,Northerly,reviews,negative
R008636,Price Comparison,CompareHive,competitor,negative
R008637,Fashion,Marbrook,app-website,negative
R008638,Ride Hailing,Swiftly Rides,attitude-of-staff,negative
R008639,Travel Booking,Wayfare,email,negative
R008640,Groceries,Freshbury,general-satisfaction,positive
R008641,Banking,Vanter Financial,general-satisfaction,positive
R008642,Fashion,Vella & Co,email,negative
R008643,Streaming,Pinecast,competitor,negative
R008644,Groceries,Oakpan Grocers,ease-of-use,positive
R008645,Fashion,Northerly,general-satisfaction,positive
R008646,Trading,Investa,account-access,negative
R008647,Information Technology,Ardent Systems,competitor,positive
R008648,Fashion,Sable Row,general-satisfaction,positive
R008649,Fashion,Marbrook,ease-of-use,positive
R008650,Trading,Investa,attitude-of-staff,positive
R008651,Streaming,Streamly,account-access,negative
R008652,Consulting,Alderline Advisory,speed,positive
R008653,Ride Hailing,Kerbside,reviews,positive
R008654,Ride Hailing,Kerbside,general-satisfaction,positive
R008655,Trading,Northpeak Trading,app-website,negative
R008656,Streaming,Pinecast,email,negative
R008657,Ride Hailing,Zeta Cabs,general-satisfaction,negative
R008658,Travel Booking,Wayfare,price-value-for-money,positive
R008659,Banking,Kestrel Bank,speed,positive
R008660,Ride Hailing,Zeta Cabs,account-access,negative
R008661,Banking,Vanter Financial,speed,positive
R008662,Groceries,Larkmead Market,app-website,negative
R008663,Information Technology,Corvex IT,ease-of-use,negative
R008664,Fashion,Vella & Co,speed,positive
R008665,Travel Booking,Wayfare,account-access,negative
R008666,Fashion,Northerly,speed,positive
R008667,Consulting,Merrow & Pike,speed,positive
R008668,Banking,Vanter Financial,ease-of-use,positive
R008669,Groceries,Oakpan Grocers,speed,negative
R008670,Groceries,Larkmead Market,account-access,negative
R008671,Streaming,Streamly,email,negative
R008672,Travel Booking,Roamly,app-website,positive
R008673,Streaming,Streamly,phone,positive
R008674,Banking,Halden Savings,general-satisfaction,negative
R008675,Fashion,Marbrook,general-satisfaction,positive
R008676,Ride Hailing,Swiftly Rides,ease-of-use,negative
R008677,Trading,Northpeak Trading,app-website,negative
R008678,Groceries,Freshbury,general-satisfaction,positive
R008679,Trading,Quantly,speed,positive
R008680,Ride Hailing,Kerbside,app-website,negative
R008681,Streaming,Pinecast,attitude-of-staff,negative
R008682,Ride Hailing,Zeta Cabs,price-value-for-money,negative
R008683,Streaming,Pinecast,ease-of-use,positive
R008684,Fashion,Northerly,ease-of-use,positive
R008685,Information Technology,Corvex IT,email,negative
R008686,Fashion,Vella & Co,attitude-of-staff,positive
R008687,Streaming,Lumora,general-satisfaction,negative
R008688,Price Comparison,Tallywise,account-access,negative
R008689,Trading,Northpeak Trading,ease-of-use,positive
R008690,Information Technology,Corvex IT,reviews,negative
R008691,Banking,Northeast Bank,app-website,neutral
R008692,Price Comparison,PricePilot,general-satisfaction,positive
R008693,Fashion,Vella & Co,reviews,negative
R008694,Banking,Vanter Financial,ease-of-use,positive
R008695,Travel Booking,Wayfare,app-website,negative
R008696,Streaming,Pinecast,ease-of-use,positive
R008697,Banking,Kestrel Bank,phone,negative
R008698,Banking,Kestrel Bank,speed,positive
R008699,Banking,Kestrel Bank,email,negative
R008700,Groceries,Oakpan Grocers,reviews,negative
R008701,Fashion,Sable Row,attitude-of-staff,positive
R008702,Consulting,Alderline Advisory,general-satisfaction,positive
R008703,Consulting,Alderline Advisory,speed,positive
R008704,Banking,Halden Savings,email,negative
R008705,Trading,Quantly,general-satisfaction,positive
R008706,Travel Booking,Roamly,account-access,negative
R008707,Fashion,Northerly,phone,negative
R008708,Ride Hailing,Swiftly Rides,email,negative
R008709,Consulting,Merrow & Pike,competitor,positive
R008710,Information Technology,Ardent Systems,general-satisfaction,negative
R008711,Travel Booking,Roamly,competitor,negative
R008712,Price Comparison,Tallywise,competitor,positive
R008713,Ride Hailing,Kerbside,account-access,negative
R008714,Trading,Investa,general-satisfaction,positive
R008715,Price Comparison,CompareHive,speed,positive
R008716,Ride Hailing,Zeta Cabs,general-satisfaction,negative
R008717,Groceries,Larkmead Market,ease-of-use,negative
R008718,Ride Hailing,Swiftly Rides,discounts-promotions,positive
R008719,Fashion,Marbrook,app-website,negative
R008720,Travel Booking,Roamly,app-website,positive
R008721,Travel Booking,Journeo,general-satisfaction,positive
R008722,Consulting,Castellan Partners,competitor,negative
R008723,Streaming,Lumora,app-website,neutral
R008724,Trading,Quantly,account-access,negative
R008725,Fashion,Sable Row,attitude-of-staff,negative
R008726,Price Comparison,Tallywise,general-satisfaction,positive
R008727,Streaming,Streamly,general-satisfaction,positive
R008728,Information Technology,Ardent Systems,speed,positive
R008729,Price Comparison,CompareHive,general-satisfaction,positive
R008730,Information Technology,Ardent Systems,email,positive
R008731,Streaming,Lumora,general-satisfaction,positive
R008732,Trading,Quantly,competitor,negative
R008733,Consulting,Alderline Advisory,attitude-of-staff,negative
R008734,Information Technology,Ardent Systems,price-value-for-money,positive
R008735,Price Comparison,Tallywise,app-website,positive
R008736,Travel Booking,Journeo,app-website,negative
R008737,Groceries,Larkmead Market,app-website,positive
R008738,Travel Booking,Wayfare,phone,neutral
R008739,Fashion,Northerly,ease-of-use,positive
R008740,Banking,Vanter Financial,discounts-promotions,negative
R008741,Travel Booking,Roamly,ease-of-use,positive
R008742,Banking,Kestrel Bank,account-access,negative
R008743,Fashion,Northerly,speed,positive
R008744,Ride Hailing,Swiftly Rides,reviews,negative
R008745,Travel Booking,Journeo,ease-of-use,positive
R008746,Ride Hailing,Zeta Cabs,app-website,negative
R008747,Trading,Quantly,ease-of-use,positive
R008748,Groceries,Larkmead Market,app-website,negative
R008749,Banking,Northeast Bank,discounts-promotions,negative
R008750,Consulting,Alderline Advisory,general-satisfaction,positive
R008751,Price Comparison,CompareHive,ease-of-use,positive
R008752,Fashion,Sable Row,email,negative
R008753,Banking,Halden Savings,competitor,positive
R008754,Ride Hailing,Zeta Cabs,price-value-for-money,negative
R008755,Groceries,Freshbury,app-website,positive
R008756,Fashion,Vella & Co,general-satisfaction,positive
R008757,Price Comparison,Tallywise,general-satisfaction,negative
R008758,Fashion,Marbrook,app-website,negative
R008759,Banking,Northeast Bank,competitor,positive
R008760,Groceries,Oakpan Grocers,app-website,positive
R008761,Consulting,Alderline Advisory,attitude-of-staff,negative
R008762,Groceries,Larkmead Market,app-website,negative
R008763,Fashion,Vella & Co,app-website,negative
R008764,Fashion,Sable Row,general-satisfaction,negative
R008765,Fashion,Sable Row,app-website,positive
R008766,Information Technology,Ardent Systems,price-value-for-money,positive
R008767,Information Technology,Ardent Systems,competitor,negative
R008768,Travel Booking,Wayfare,app-website,positive
R008769,Trading,Investa,general-satisfaction,positive
R008770,Fashion,Northerly,reviews,negative
R008771,Fashion,Marbrook,general-satisfaction,positive
R008772,Information Technology,Ardent Systems,price-value-for-money,positive
R008773,Streaming,Lumora,general-satisfaction,positive
R008774,Fashion,Northerly,discounts-promotions,negative
R008775,Banking,Kestrel Bank,app-website,positive
R008776,Groceries,Oakpan Grocers,attitude-of-staff,positive
R008777,Ride Hailing,Kerbside,phone,positive
R008778,Fashion,Marbrook,app-website,negative
R008779,Groceries,Oakpan Grocers,discounts-promotions,negative
R008780,Fashion,Vella & Co,app-website,negative
R008781,Price Comparison,CompareHive,account-access,negative
R008782,Streaming,Streamly,email,negative
R008783,Groceries,Larkmead Market,account-access,negative
R008784,Groceries,Freshbury,reviews,neutral
R008785,Banking,Northeast Bank,reviews,negative
R008786,Groceries,Freshbury,app-website,negative
R008787,Travel Booking,Journeo,app-website,positive
R008788,Banking,Kestrel Bank,discounts-promotions,neutral
R008789,Banking,Vanter Financial,app-website,negative
R008790,Price Comparison,CompareHive,general-satisfaction,positive
R008791,Fashion,Marbrook,general-satisfaction,positive
R008792,Consulting,Alderline Advisory,speed,positive
R008793,Travel Booking,Roamly,email,positive
