id,text,labels,org_index,industry,data_source
301972637,"I have just had a brilliant 30 minute call with a young lady, Jay, on ORG600 deciding on whether to change my electricity supplier.  I have been with my current one for some years now, so I decided I should check out other companies.  Jay was extremely pleasant, helpful and patient and everything was explained clearly to me with no pressure whatsoever.  I was able to make an informed decision to change from my present supplier to another saving myself nearly £100 pa, so well worth the phone call.  I am so glad I rang.","['staff-support.phone.1', 'staff-support.attitude-of-staff.1', 'company-brand.general-satisfaction.1', 'value.price-value-for-money.1']",600,Price Comparison,Trustpilot
199127893,I just installed it then I will be able to comment with the usage.,['online-experience.app-website.0'],1040,Information Technology,Google Play
301978397,Better interface and development,['online-experience.app-website.1'],549,Travel Booking,Apple Store
301984979,A precious help to facilitate the modern traveler,['company-brand.general-satisfaction.1'],549,Travel Booking,Google Play
301972120,I had a issue in transfer of energy supplier and the Call centre representative Sam was very helpful and proactive in resolving the issue.,['staff-support.attitude-of-staff.1'],600,Price Comparison,Trustpilot
320068387,Good evening... I'm trying to update savings account light is says you already have the app cm proceed,['online-experience.app-website.0'],932,Banking,Google Play
301972939,You saved me £220.thank you.,['value.price-value-for-money.1'],600,Price Comparison,Trustpilot
301984758,Dope App,['online-experience.app-website.1'],549,Travel Booking,Google Play
301980532,"I have a bad experience. On Friday, April 26, I forgot my cell phone at 12:30 pm in a large courtyard in Zaragoza. The car was a white party ORG85. I dialed and dialed it until finally a woman answered and told me that a boy from a car I had to sell it. I hung up. I dialed again and the phone was already off. Be careful what you leave in an ORG369.",['company-brand.general-satisfaction.-1'],369,Ride Hailing,Google Play
301981816,Dishonest with information that it supplies to customers. Very difficult to contact and worse to deal with customer service.,"['staff-support.attitude-of-staff.-1', 'company-brand.competitor.-1', 'company-brand.general-satisfaction.-1']",514,Banking,Google Play
301982990,Easy to use and clear really like this app,"['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",411,Groceries,Google Play
301979916,I love ORG727 I buy all my shoes from ORG727.,['company-brand.general-satisfaction.1'],727,Fashion,Apple Store
301977324,Great service  Easy to use  Well recommended to anyone,"['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1']",411,Groceries,Apple Store
301986314,I love this brand.,['company-brand.general-satisfaction.1'],616,Fashion,Google Play
301986639,Amazing Makin money.,['company-brand.general-satisfaction.1'],685,Trading,Google Play
301978105,We both enjoy reading and reviewing people places and things in ORG549 all over the US and have been a member fir many years. Thank you ORG160!!,"['company-brand.reviews.1', 'company-brand.general-satisfaction.1']",549,Travel Booking,Apple Store
301973147,Very happy with my quotes. The quote that I went with did not increase like they usually do.,"['company-brand.general-satisfaction.1', 'value.price-value-for-money.1']",600,Price Comparison,Trustpilot
301979690,This app and their service is great. Highly recommended.,"['online-experience.app-website.1', 'company-brand.general-satisfaction.1']",685,Trading,Apple Store
301987483,"To each, their own.",['company-brand.general-satisfaction.-1'],685,Trading,Google Play
301972393,Superb service by a very patient and pleasant Stephanie. Thank you so much,"['staff-support.attitude-of-staff.1', 'company-brand.general-satisfaction.1']",600,Price Comparison,Trustpilot
301983656,"Very bad application, restaurants find themselves on it without their agreement, many false profiles which are never deleted even after reporting, many illegitimate offensive or eccentric opinions are not deleted either","['company-brand.reviews.-1', 'online-experience.app-website.-1']",549,Travel Booking,Google Play
301978557,Really good app and for sure the best offers in the market! Really recommend it 5*,"['online-experience.app-website.1', 'value.price-value-for-money.1', 'company-brand.competitor.1']",600,Price Comparison,Apple Store
301979113,"If some items doesn’t ship to my country- what’s the point to let the users put those items in the cart and only in the check out tell them this?!?!? You know how to make a good user experience, but this is NOT a good way. You can hide this item or put some note with this information! It’s happened to me 3 times already and I didn’t order nothing because of that:(","['online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1']",616,Fashion,Apple Store
301982042,Brilliant,['company-brand.general-satisfaction.1'],616,Fashion,Google Play
301986138,love ORG616 vdd top,['company-brand.general-satisfaction.1'],616,Fashion,Google Play
301987753,Welington,['company-brand.general-satisfaction.1'],727,Fashion,Google Play
301980228,I can shop all day on BBB app so great.,['online-experience.app-website.1'],727,Fashion,Apple Store
301973688,"Excellent, fast and efficient delivery!","['company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",616,Fashion,Trustpilot
301979466,"Great app, very easy to use.","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",685,Trading,Apple Store
301978072,"The site is ok, but now home owners are charging inflated cleaning fees and surcharges that just seem like a rip-off.  Staring to make hotels look a lot more attractive.","['online-experience.app-website.1', 'value.price-value-for-money.-1', 'company-brand.competitor.-1', 'company-brand.general-satisfaction.-1']",549,Travel Booking,Apple Store
301976893,"Online shopping is supposed to make life easier! Yet this app has been poorly designed and is making life harder.  None of my favourites or delivery pass have transferred over and I had to submit my address details. It’s classing me as a new customer when I’ve been online shopping with ORG23’s for years.  In this day and age, and with the technology we have, this should have been a slick upgrade.","['online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1']",411,Groceries,Apple Store
301978272,Inconspicuously how to proceed in the menus. How to specify places.,['purchase-booking-experience.ease-of-use.-1'],549,Travel Booking,Apple Store
301985599,Opening and claiming rewards (2 4 1 ) doesn't seem to work constantly asks me to download the app which I have done and tells me to do it even when I'm im the app,"['online-experience.app-website.-1', 'value.discounts-promotions.-1']",600,Price Comparison,Google Play
301981177,"So easy to use, great features 👍👍","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1']",514,Banking,Google Play
301976749,"I already have it for a long time, and it is very comfortable, everything is facilities, go great, although I am older and I do not travel so much, I recommend it to everyone, you will not regret it! And a former flight attendant tells her, who has traveled a lot !! Thanks ORG514 !!","['online-experience.app-website.1', 'company-brand.general-satisfaction.1']",514,Banking,Apple Store
301988309,Super app just a shame that you can not only display its size.,"['online-experience.app-website.-1', 'online-experience.app-website.1']",727,Fashion,Google Play
301984618,Anything that gives you free stuff ... (free stay after 10 bookings) is so worth 5 stars,['value.discounts-promotions.1'],549,Travel Booking,Google Play
301978360,Very good and useful,['company-brand.general-satisfaction.1'],549,Travel Booking,Apple Store
